category,word
General,Who is an athlete you admire and why?
General,Who is the funniest character on The Big Bang Theory: Leonard, Howard or Raj?
General,Who would win in a fight between Pinocchio and Little Red Riding Hood?
General,Whos’ the best superhero?
General,Who’s the best princess?
General,Would you have a statue of yourself or a painting of yourself?
General,Would you rather be a pirate, a con artist or a bank robber?
General,Would you rather climb a building without a rope, be on a plane with a drunk pilot, or ride a unicycle down a steep hill?
General,Would you rather have a pet unicorn, sloth or dragon?
General,Would you rather have a popsicle or a pickle or peanuts?
General,Would you rather live on the antarctic for a month or on the international space station for three months?
General,Would you rather live someplace that's warm all the time or someplace where there's always snow on the ground?
General,Would you rather ride a horse,, motorcycle or in a convertible?
Hobbies & Activities,How do you choose which new hobbies to try?
Hobbies & Activities,How do you find time for your hobbies amidst a busy schedule?
Hobbies & Activities,How do you incorporate fitness into your daily routine?
Hobbies & Activities,How do you share your hobbies with others?
Hobbies & Activities,How do you stay motivated to keep up with your fitness routine?
Hobbies & Activities,How do your hobbies influence your daily life?
Hobbies & Activities,If you could play any instrument what would it be?
Hobbies & Activities,Name a famous painting.
Hobbies & Activities,Name a hobby beginning with K
Hobbies & Activities,Name a hobby people have.
Hobbies & Activities,Name a hobby that helps you relax.
Hobbies & Activities,Name a hobby that involves being outdoors.
Hobbies & Activities,Name a hobby that involves collecting things.
Hobbies & Activities,Name a hobby that involves creativity.
Hobbies & Activities,Name a hobby that involves water.
Hobbies & Activities,Name a hobby that requires patience.
Hobbies & Activities,Name a hobby that you can do indoors.
Hobbies & Activities,Name a hobby you can do alone.
Hobbies & Activities,Name a hobby you can do as a family.
Hobbies & Activities,Name a hobby you can do in summer.
Hobbies & Activities,Name a hobby you can do in winter.
Hobbies & Activities,Name a hobby you'd like to try.
Hobbies & Activities,Name a hobby you’ve always wanted to pick up.
Hobbies & Activities,Name a popular board game.
Hobbies & Activities,Name a popular sport
Hobbies & Activities,Name a popular video game genre.
Hobbies & Activities,Name a popular video game.
Hobbies & Activities,Name a song that makes you want to dance.
Hobbies & Activities,Name a specific card game.
Hobbies & Activities,Name a sport played on a court.
Hobbies & Activities,Name a sport played on a field.
Hobbies & Activities,Name a sport that requires a lot of endurance.
Hobbies & Activities,Name a sport you enjoy watching.
Hobbies & Activities,Name a sport you think is underrated.
Hobbies & Activities,Name a sport you’ve never played but would like to try.
Hobbies & Activities,Name a type of art people create at home.
Hobbies & Activities,Name a type of craft people enjoy.
Hobbies & Activities,Name a type of dancing
Hobbies & Activities,Name a type of exercise people do at home.
Hobbies & Activities,Name a type of exercise you enjoy.
Hobbies & Activities,Name a type of martial art.
Hobbies & Activities,Name a type of music people dance to.
Hobbies & Activities,Name a type of yoga people practice.
Hobbies & Activities,What hobby would you pick up if you had unlimited free time?
Hobbies & Activities,What is the most popular outdoor activity?
Hobbies & Activities,What sport can be played anywhere?
Hobbies & Activities,What sport do most kids grow up playing?
Hobbies & Activities,What's a childhood game you'd love to play again?
Hobbies & Activities,What's a good hobby for rainy days?
Hobbies & Activities,What's a hobby that also makes you money?
Hobbies & Activities,What's a hobby that can be both relaxing and challenging?
Hobbies & Activities,What's a hobby that connects people?
Hobbies & Activities,What's a hobby that teaches valuable life skills?
Hobbies & Activities,What's a team sport you'd like to join?
Hobbies & Activities,What's the best hobby for mental health?
Hobbies & Activities,What's the best outdoor hobby?
Hobbies & Activities,What's the most competitive sport?
Hobbies & Activities,What's the most dangerous sport?
Hobbies & Activities,What's the most popular hobby among teenagers?
Hobbies & Activities,What's the most popular sport in the world?
Hobbies & Activities,What's your favorite way to enjoy your favorite hobby?
Hobbies & Activities,What's your go-to activity when you're bored?
Hobbies & Activities,What’s a fitness goal you’re currently working towards?
Hobbies & Activities,What’s a fitness trend you’ve tried and liked?
Hobbies & Activities,What’s a hobby you had as a child that you’d like to pick up again?
Hobbies & Activities,What’s a hobby you’d like to spend more time on?
Hobbies & Activities,What’s a hobby you’ve always wanted to learn?
Hobbies & Activities,What’s a hobby you’ve recently picked up and enjoyed?
Hobbies & Activities,What’s a sport you’ve always wanted to try but haven’t yet?
Hobbies & Activities,What’s the best board game?
Hobbies & Activities,What’s the best hobby?
Hobbies & Activities,What’s the best sport to watch on TV?
Hobbies & Activities,What’s the best way to start a new hobby?
Hobbies & Activities,What’s the most exciting sport to watch?
Hobbies & Activities,What’s the most interesting thing you’ve learned from a hobby?
Hobbies & Activities,What’s the most interesting thing you’ve learned from your hobbies?
Hobbies & Activities,What’s the most rewarding hobby?
Hobbies & Activities,What’s your favorite board game to play with family?
Hobbies & Activities,What’s your favorite board game?
Hobbies & Activities,What’s your favorite form of exercise?
Hobbies & Activities,What’s your favorite sports team?
Hobbies & Activities,What’s your favorite type of exercise?
Hobbies & Activities,What’s your favorite way to exercise?
Hobbies & Activities,What’s your favorite way to recover after a workout?
Hobbies & Activities,Which hobby brings you the most joy?
Hobbies & Activities,Which hobby do you think everyone should try at least once?
Hobbies & Activities,Which hobby do you wish you had started earlier?
Hobbies & Activities,Which hobby helps you unwind after a long day?
Hobbies & Activities,Which hobby would you recommend to a friend and why?
Hobbies & Activities,Which is the most creative hobby?
Hobbies & Activities,Which is the most difficult sport to play?
Hobbies & Activities,Which is the most exhilarating extreme sport?
Hobbies & Activities,Which is the most iconic sports team?
Hobbies & Activities,Which is the most relaxing hobby?
Hobbies & Activities,Which is the most thrilling water sport?
Hobbies & Activities,Which sport do you find the most exciting to watch?
Hobbies & Activities,Which sport do you think requires the most skill?
Hobbies & Activities,Which sport has the most passionate fans?
Hobbies & Activities,Which sport would you want to be a professional at?
Hobbies & Activities,Which sporting event would you most like to attend in person?
Movies and TV series,What TV series did you binge-watch?
Movies and TV series,What TV series did you find boring?
Movies and TV series,What TV series did you never understand the hype about?
Movies and TV series,What TV series do you rewatch the most?
Movies and TV series,What TV series had the best Halloween episodes?
Movies and TV series,What TV series had the best character arcs?
Movies and TV series,What TV series had the best character development?
Movies and TV series,What TV series had the best comedy?
Movies and TV series,What TV series had the best drama?
Movies and TV series,What TV series had the best family dynamics?
Movies and TV series,What TV series had the best friendships?
Movies and TV series,What TV series had the best holiday episodes?
Movies and TV series,What TV series had the best opening credits?
Movies and TV series,What TV series had the best pilot episode?
Movies and TV series,What TV series had the best relationships?
Movies and TV series,What TV series had the best soundtrack?
Movies and TV series,What TV series had the best special effects?
Movies and TV series,What TV series had the best storylines?
Movies and TV series,What TV series had the best theme song?
Movies and TV series,What TV series had the funniest moments?
Movies and TV series,What TV series had the most annoying character?
Movies and TV series,What TV series had the most dramatic moments?
Movies and TV series,What TV series had the most emotional scenes?
Movies and TV series,What TV series had the most memorable Christmas episodes?
Movies and TV series,What TV series had the most memorable cast?
Movies and TV series,What TV series had the most memorable fashion?
Movies and TV series,What TV series had the most memorable guest stars?
Movies and TV series,What TV series had the most memorable lines?
Movies and TV series,What TV series had the most memorable moments?
Movies and TV series,What TV series had the most memorable soundtrack?
Movies and TV series,What TV series had the most memorable villains?
Movies and TV series,What TV series had the most shocking finale?
Movies and TV series,What TV series had the most surprising plot twist?
Movies and TV series,What TV series had the worst series finale?
Movies and TV series,What movie changed the way you see the world?
Movies and TV series,What movie do you quote the most?
Movies and TV series,What movie do you think deserves a sequel?
Movies and TV series,What movie do you think had the best fashion?
Movies and TV series,What movie do you think is underrated?
Movies and TV series,What movie had a great trailer but was a letdown?
Movies and TV series,What movie had the best action scenes?
Movies and TV series,What movie had the best action sequences?
Movies and TV series,What movie had the best comedy scenes?
Movies and TV series,What movie had the best ending?
Movies and TV series,What movie had the best ensemble cast?
Movies and TV series,What movie had the best love story?
Movies and TV series,What movie had the best music?
Movies and TV series,What movie had the best romance?
Movies and TV series,What movie had the best soundtrack?
Movies and TV series,What movie had the best story?
Movies and TV series,What movie had the best twist ending?
Movies and TV series,What movie had the most iconic characters?
Movies and TV series,What movie had the most iconic quotes?
Movies and TV series,What movie had the most iconic scenes?
Movies and TV series,What movie had the most inspiring story?
Movies and TV series,What movie had the most interesting plot?
Movies and TV series,What movie had the most memorable ending?
Movies and TV series,What movie had the most memorable scenes?
Movies and TV series,What movie had the most memorable soundtrack?
Movies and TV series,What movie had the most relatable characters?
Movies and TV series,What movie had the most surprising ending?
Movies and TV series,What movie had the worst special effects?
Movies and TV series,What movie has aged poorly?
Movies and TV series,What movie made you cry?
Movies and TV series,What movie makes you laugh every time?
Movies and TV series,What movie soundtrack do you love?
Movies and TV series,Which TV series did you give up on?
Movies and TV series,Which TV series had the best action scenes?
Movies and TV series,Which TV series had the best character arcs?
Movies and TV series,Which TV series had the best opening credits?
Movies and TV series,Which TV series had the best plot twists?
Movies and TV series,Which TV series had the best season finales?
Movies and TV series,Which TV series had the best villain?
Movies and TV series,Which TV series had the most creative concept?
Movies and TV series,Which TV series had the most diverse cast?
Movies and TV series,Which TV series had the most engaging plot?
Movies and TV series,Which TV series had the most frustrating cliffhanger?
Movies and TV series,Which TV series had the most interesting characters?
Movies and TV series,Which TV series had the most memorable quotes?
Movies and TV series,Which TV series had the most powerful moments?
Movies and TV series,Which TV series had the most surprising cast?
Movies and TV series,Which TV series had the most unexpected deaths?
Movies and TV series,Which movie do you think is overrated?
Movies and TV series,Which movie had the best fight scenes?
Movies and TV series,Which movie had the best hero?
Movies and TV series,Which movie had the best performances?
Movies and TV series,Which movie had the best plot twist?
Movies and TV series,Which movie had the best romance?
Movies and TV series,Which movie had the best screenplay?
Movies and TV series,Which movie had the best visual effects?
Movies and TV series,Which movie had the most beautiful visuals?
Movies and TV series,Which movie had the most creative visuals?
Movies and TV series,Which movie had the most disappointing sequel?
Movies and TV series,Which movie had the most emotional scenes?
Movies and TV series,Which movie had the most heartwarming moments?
Movies and TV series,Which movie had the most relatable story?
Movies and TV series,Which movie had the most stunning cinematography?
Movies and TV series,Which movie has the best soundtrack?
Movies and TV series,Which movie made you want to read the book it was based on?
Movies and TV series,Which movie was the biggest box office flop?
Pop Culture,What decade had the best music?
Pop Culture,What is the best Oscar-winning film of the last decade?
Pop Culture,What is the best TV drama of the past decade?
Pop Culture,What is the best action movie franchise?
Pop Culture,What is the best animated Disney movie ever made?
Pop Culture,What is the best animated Pixar movie?
Pop Culture,What is the best animated TV show ever made?
Pop Culture,What is the best animated movie sequel ever made?
Pop Culture,What is the best animated villain in any Disney movie?
Pop Culture,What is the best anime series ever made?
Pop Culture,What is the best behind-the-scenes Hollywood drama?
Pop Culture,What is the best comedy TV show of all time?
Pop Culture,What is the best cooking competition show on TV?
Pop Culture,What is the best decade for fashion?
Pop Culture,What is the best documentary film ever made?
Pop Culture,What is the best dramedy show on TV right now?
Pop Culture,What is the best ensemble cast movie ever made?
Pop Culture,What is the best fantasy TV series ever made?
Pop Culture,What is the best game show of all time?
Pop Culture,What is the best holiday movie of all time?
Pop Culture,What is the best horror movie franchise?
Pop Culture,What is the best late night TV host right now?
Pop Culture,What is the best late night TV moment of the last decade?
Pop Culture,What is the best movie based on a true story?
Pop Culture,What is the best movie sequel that surpassed the original?
Pop Culture,What is the best movie soundtrack ever made?
Pop Culture,What is the best music biopic ever made?
Pop Culture,What is the best reality competition show ever made?
Pop Culture,What is the best romantic comedy ever made?
Pop Culture,What is the best sci-fi TV series ever made?
Pop Culture,What is the best sci-fi movie ever made?
Pop Culture,What is the best sitcom of the 2000s?
Pop Culture,What is the best sketch comedy show ever made?
Pop Culture,What is the best song to play at a party?
Pop Culture,What is the best sports documentary ever made?
Pop Culture,What is the best sports movie ever made?
Pop Culture,What is the best stand-up comedy special on Netflix?
Pop Culture,What is the best superhero movie ever made?
Pop Culture,What is the best talk show host of all time?
Pop Culture,What is the best thriller movie of all time?
Pop Culture,What is the best true crime TV series ever made?
Pop Culture,What is the best true crime documentary on Netflix?
Pop Culture,What is the best true crime podcast?
Pop Culture,What is the best video game of all time?
Pop Culture,What is the best video game series ever created?
Pop Culture,What is the greatest movie ever made?
Pop Culture,What is the most iconic Halloween costume of the last decade?
Pop Culture,What is the most iconic Super Bowl halftime performance?
Pop Culture,What is the most iconic TV couple of all time?
Pop Culture,What is the most iconic TV news blunder of all time?
Pop Culture,What is the most iconic TV show of all time?
Pop Culture,What is the most iconic TV theme song?
Pop Culture,What is the most iconic TV villain of all time?
Pop Culture,What is the most iconic award show moment ever?
Pop Culture,What is the most iconic boy band of all time?
Pop Culture,What is the most iconic brand collaboration in pop culture history?
Pop Culture,What is the most iconic celebrity Halloween costume ever?
Pop Culture,What is the most iconic celebrity catchphrase?
Pop Culture,What is the most iconic celebrity diet trend?
Pop Culture,What is the most iconic celebrity fashion collaboration?
Pop Culture,What is the most iconic celebrity feud?
Pop Culture,What is the most iconic celebrity magazine cover of all time?
Pop Culture,What is the most iconic celebrity perfume?
Pop Culture,What is the most iconic celebrity social media post ever?
Pop Culture,What is the most iconic celebrity tabloid headline ever?
Pop Culture,What is the most iconic celebrity tattoo?
Pop Culture,What is the most iconic celebrity transformation?
Pop Culture,What is the most iconic celebrity weight loss transformation?
Pop Culture,What is the most iconic childhood cartoon?
Pop Culture,What is the most iconic children's TV show of all time?
Pop Culture,What is the most iconic dance move in pop music history?
Pop Culture,What is the most iconic dance scene in movie history?
Pop Culture,What is the most iconic fashion moment from a music video?
Pop Culture,What is the most iconic fashion trend from the 90s?
Pop Culture,What is the most iconic fashion week moment ever?
Pop Culture,What is the most iconic fast food mascot?
Pop Culture,What is the most iconic fictional high school in TV history?
Pop Culture,What is the most iconic hairstyle in pop culture history?
Pop Culture,What is the most iconic lip sync performance in TV history?
Pop Culture,What is the most iconic meme of all time?
Pop Culture,What is the most iconic movie franchise of all time?
Pop Culture,What is the most iconic movie opening scene?
Pop Culture,What is the most iconic movie poster of all time?
Pop Culture,What is the most iconic movie quote of all time?
Pop Culture,What is the most iconic music album cover of all time?
Pop Culture,What is the most iconic music concert of all time?
Pop Culture,What is the most iconic music video of all time?
Pop Culture,What is the most iconic pop music era?
Pop Culture,What is the most iconic product placement in a movie?
Pop Culture,What is the most iconic red carpet look of all time?
Pop Culture,What is the most iconic sneaker design ever?
Pop Culture,What is the most iconic sports jersey design?
Pop Culture,What is the most iconic street style decade in fashion?
Pop Culture,What is the most iconic teen movie of all time?
Pop Culture,What is the most iconic toy of the 90s?
Pop Culture,What is the most overplayed song at weddings?
Pop Culture,What is the most popular karaoke song?
Pop Culture,What is the most quotable movie of all time?
Pop Culture,What is the most rewatchable movie of all time?
Pop Culture,What is the most underrated movie of the last decade?
Pop Culture,Which Disney princess is the most iconic?
Pop Culture,Which Fast and Furious movie is the best?
Pop Culture,Which Friends character are you most like?
Pop Culture,Which TV character would make the best roommate?
Pop Culture,Which TV series finale was the most satisfying?
Pop Culture,Which TV show ending was the most disappointing?
Pop Culture,Which TV show got better with every season?
Pop Culture,Which TV show had the best costume design?
Pop Culture,Which TV show had the best pilot episode?
Pop Culture,Which TV show has the most loyal fanbase?
Pop Culture,Which TV show should never have been cancelled?
Pop Culture,Which TV show spin-off was better than the original?
Pop Culture,Which animated character would be the most fun at a party?
Pop Culture,Which animated movie is a masterpiece?
Pop Culture,Which animated show is still funny rewatching as an adult?
Pop Culture,Which athlete had the most iconic sports moment?
Pop Culture,Which celebrity biography would make the best movie?
Pop Culture,Which celebrity couple had the best love story?
Pop Culture,Which celebrity couple were you most devastated to see break up?
Pop Culture,Which celebrity had the most epic fall from grace?
Pop Culture,Which celebrity had the most iconic career comeback?
Pop Culture,Which celebrity had the most shocking public breakdown?
Pop Culture,Which celebrity has aged the best in Hollywood?
Pop Culture,Which celebrity has reinvented themselves the most times?
Pop Culture,Which celebrity has the best fashion sense right now?
Pop Culture,Which celebrity has the best sense of humor about themselves?
Pop Culture,Which celebrity has the best work ethic in Hollywood?
Pop Culture,Which celebrity interview went most memorably wrong?
Pop Culture,Which celebrity is the best at acting outside their lane?
Pop Culture,Which celebrity is the most beloved by everyone?
Pop Culture,Which celebrity is the most naturally funny in interviews?
Pop Culture,Which celebrity is the most underrated talent in Hollywood?
Pop Culture,Which celebrity would make the best president?
Pop Culture,Which decade had the best Saturday morning cartoons?
Pop Culture,Which decade had the best TV commercials?
Pop Culture,Which decade had the best blockbuster movies?
Pop Culture,Which decade was the golden age of hip hop?
Pop Culture,Which era of MTV was the best?
Pop Culture,Which famous music rivalry was the most entertaining?
Pop Culture,Which fictional TV city would be the best place to live?
Pop Culture,Which fictional universe would you most want to live in?
Pop Culture,Which fictional world has the best food?
Pop Culture,Which film score is the most iconic of all time?
Pop Culture,Which movie deserved more awards than it received?
Pop Culture,Which movie ending was the most shocking?
Pop Culture,Which movie franchise went on too long?
Pop Culture,Which movie had the best plot twist?
Pop Culture,Which movie has the best opening monologue?
Pop Culture,Which movie made you cry the hardest?
Pop Culture,Which movie monster is the most terrifying?
Pop Culture,Which movie remake was actually better than the original?
Pop Culture,Which movie villain is the most iconic?
Pop Culture,Which music artist has the biggest gap between fame and talent?
Pop Culture,Which music decade had the worst fashion?
Pop Culture,Which music genre has produced the most iconic artists?
Pop Culture,Which music video defined the 2000s?
Pop Culture,Which pop culture moment defined the 2010s?
Pop Culture,Which pop star has the most dedicated fanbase?
Pop Culture,Which reality TV show is the most addictive?
Pop Culture,Which social media platform do you waste the most time on?
Pop Culture,Which streaming service has the best original content?
Pop Culture,Which superhero franchise is better: Marvel or DC?
Pop Culture,Which video game franchise has the best storyline?
Pop Culture,Which video game world would make the best movie setting?
Pop Culture,Who gives the best Oscar acceptance speeches?
Pop Culture,Who is the GOAT of pop music?
Pop Culture,Who is the best James Bond actor?
Pop Culture,Who is the best actress of her generation?
Pop Culture,Who is the best animated sidekick in movie history?
Pop Culture,Who is the best celebrity impressionist ever?
Pop Culture,Who is the best character in Game of Thrones?
Pop Culture,Who is the best character in The Office?
Pop Culture,Who is the best character in the Harry Potter series?
Pop Culture,Who is the best character in the Marvel Cinematic Universe?
Pop Culture,Who is the best comedian of all time?
Pop Culture,Who is the best dressed celebrity on the red carpet right now?
Pop Culture,Who is the best female rapper of all time?
Pop Culture,Who is the best fictional TV detective?
Pop Culture,Who is the best fictional movie mentor?
Pop Culture,Who is the best fictional superhero sidekick?
Pop Culture,Who is the best host in the history of Saturday Night Live?
Pop Culture,Who is the best late night comedian of all time?
Pop Culture,Who is the best living musician today?
Pop Culture,Who is the best movie director working today?
Pop Culture,Who is the best music award show performer of all time?
Pop Culture,Who is the best music festival headliner of all time?
Pop Culture,Who is the best villain in any animated movie?
Pop Culture,Who is the best voice actor in animation?
Pop Culture,Who is the greatest actor of all time?
Pop Culture,Who is the greatest athlete to ever appear in a movie?
Pop Culture,Who is the greatest rapper of all time?
Pop Culture,Who is the greatest stand-up comedian of all time?
Pop Culture,Who is the most charismatic news anchor on TV?
Pop Culture,Who is the most entertaining celebrity to follow on social media?
Pop Culture,Who is the most famous YouTuber of all time?
Pop Culture,Who is the most famous athlete in the world right now?
Pop Culture,Who is the most famous celebrity chef?
Pop Culture,Who is the most famous pop star in the world right now?
Pop Culture,Who is the most iconic TV dad of all time?
Pop Culture,Who is the most iconic TV mom of all time?
Pop Culture,Who is the most iconic TV news anchor of all time?
Pop Culture,Who is the most iconic TV presenter of all time?
Pop Culture,Who is the most iconic athlete turned actor?
Pop Culture,Who is the most iconic cartoon character ever created?
Pop Culture,Who is the most iconic celebrity brand ambassador?
Pop Culture,Who is the most iconic celebrity couple of all time?
Pop Culture,Who is the most iconic celebrity host of all time?
Pop Culture,Who is the most iconic celebrity mentor on a talent show?
Pop Culture,Who is the most iconic celebrity to come from a reality TV show?
Pop Culture,Who is the most iconic celebrity to play themselves in a movie?
Pop Culture,Who is the most iconic celebrity to transition from music to acting?
Pop Culture,Who is the most iconic child actor who grew up to be a big star?
Pop Culture,Who is the most iconic fashion designer of all time?
Pop Culture,Who is the most iconic fashion icon of the 2000s?
Pop Culture,Who is the most iconic fashion model of all time?
Pop Culture,Who is the most iconic female athlete in history?
Pop Culture,Who is the most iconic female pop star of all time?
Pop Culture,Who is the most iconic late night talk show guest ever?
Pop Culture,Who is the most iconic music artist of the 2000s?
Pop Culture,Who is the most iconic music producer of all time?
Pop Culture,Who is the most iconic reality TV star ever?
Pop Culture,Who is the most iconic rockstar of all time?
Pop Culture,Who is the most iconic sitcom character ever?
Pop Culture,Who is the most iconic sports commentator ever?
Pop Culture,Who is the most iconic villain in a TV series?
Pop Culture,Who is the most iconic villain in movie history?
Pop Culture,Who would win in a fight: Batman or Superman?
Programming,"If you could mass-ban one practice from software engineering, what would it be?"
Programming,"If you could mass-delete one thing from all codebases everywhere, what would it be?"
Programming,"If you could mass-fix one thing about JavaScript, what would it be?"
Programming,"Name a thing that, when broken in production, causes the most panic."
Programming,"What is the first thing that comes to mind when someone says ""legacy code""?"
Programming,A profession in tech that starts with the letter D.
Programming,How many Git branches does a typical developer have locally?
Programming,How many Slack workspaces is a typical developer in?
Programming,How many cups of coffee does a programmer drink per day?
Programming,How many mechanical keyboards does a developer own?
Programming,How many monitors does a developer actually need?
Programming,How many side projects does the average developer have unfinished?
Programming,How many tabs does a developer typically have open?
Programming,How many unread emails does a typical developer have?
Programming,If you could mass-add one course to every computer science degree
Programming,If you could mass-add one feature to Git
Programming,If you could mass-add one feature to every IDE
Programming,If you could mass-add one feature to every programming language
Programming,If you could mass-add one thing to every code review checklist
Programming,If you could mass-ban one coding practice from all repositories
Programming,If you could mass-change one thing about how companies hire developers
Programming,If you could mass-delete one file from every repository
Programming,If you could mass-delete one type of meeting from your calendar
Programming,If you could mass-eliminate one step from the CI pipeline
Programming,If you could mass-fix one thing about CSS
Programming,If you could mass-fix one thing about Python
Programming,If you could mass-fix one thing about TypeScript
Programming,If you could mass-gift one book to every developer
Programming,If you could mass-give one superpower to every developer
Programming,If you could mass-install one tool on every developer's machine
Programming,If you could mass-migrate one thing in every codebase
Programming,If you could mass-refactor one antipattern from every codebase
Programming,If you could mass-remove one step from technical interviews
Programming,If you could mass-remove one technology from existence
Programming,If you could mass-remove one thing from every Jira board
Programming,If you could mass-rename one programming concept to something clearer
Programming,If you could mass-revert one technology decision from your past
Programming,If you could mass-rewrite one piece of software from scratch
Programming,If you could mass-send one message to every product manager
Programming,If you could mass-simplify one AWS service
Programming,If you could mass-standardize one thing across all programming languages
Programming,If you could mass-teach one concept to every non-technical manager
Programming,If you could mass-teach one thing to every recruiter
Programming,If you could mass-teleport to any tech company's office
Programming,If you could mass-unsubscribe from one type of GitHub notification
Programming,If you could mass-upgrade one part of the developer experience
Programming,Name a CI/CD tool.
Programming,Name a JavaScript framework.
Programming,Name a Linux distribution.
Programming,Name a classic algorithm every programmer should know.
Programming,Name a cloud service.
Programming,Name a command you run in the terminal every day.
Programming,Name a command-line tool every developer should know.
Programming,Name a common Docker Compose service name.
Programming,Name a common Git command.
Programming,Name a common Terraform resource type.
Programming,Name a common architectural pattern for distributed systems.
Programming,Name a common developer coping mechanism.
Programming,Name a common developer guilty pleasure.
Programming,Name a common developer superpower.
Programming,Name a common error message.
Programming,Name a common variable name.
Programming,Name a container registry.
Programming,Name a data structure.
Programming,Name a database.
Programming,Name a design pattern.
Programming,Name a developer influencer on social media.
Programming,Name a developer tool that starts with the letter G.
Programming,Name a developer tool you could not live without.
Programming,Name a famous algorithm.
Programming,Name a famous bug in computing history.
Programming,Name a famous computer science concept named after a person.
Programming,Name a famous computer science paper.
Programming,Name a famous open source maintainer.
Programming,Name a famous open source project.
Programming,Name a famous programmer.
Programming,Name a famous tech CEO.
Programming,Name a framework that has too many versions.
Programming,Name a game engine that indie developers love.
Programming,Name a keyboard shortcut every programmer knows.
Programming,Name a metric that engineering managers care about too much.
Programming,Name a mobile app that developers use daily.
Programming,Name a mobile development framework.
Programming,Name a popular API that developers use.
Programming,Name a popular developer YouTube channel.
Programming,Name a programmer stereotype.
Programming,Name a programming concept that took you the longest to understand.
Programming,Name a programming language created in the 1990s.
Programming,Name a programming language that is great for functional programming.
Programming,Name a programming language that is making a comeback.
Programming,Name a programming language that is perfect for building robots.
Programming,Name a programming language that is surprisingly fun to learn.
Programming,Name a programming language that looks like magic to non-programmers.
Programming,Name a programming language that people love to hate.
Programming,Name a programming language that starts with the letter C.
Programming,Name a programming language that will still be popular in 50 years.
Programming,Name a programming language used in AI and machine learning.
Programming,Name a programming language with a mascot.
Programming,Name a programming language you would never want to use at work.
Programming,Name a programming paradigm.
Programming,Name a reason a deployment fails.
Programming,Name a reason a developer quits their job.
Programming,Name a reason developers love working from home.
Programming,Name a reason developers mass-archive Jira tickets.
Programming,Name a reason developers mass-attend conferences.
Programming,Name a reason developers mass-attend tech meetups.
Programming,Name a reason developers mass-build their own tools instead of buying them.
Programming,Name a reason developers mass-collect stickers for their laptops.
Programming,Name a reason developers mass-ignore emails.
Programming,Name a reason developers mass-rewrite projects instead of fixing them.
Programming,Name a reason developers mass-skip lunch.
Programming,Name a reason developers mass-start side projects in January.
Programming,Name a reason developers mass-switch to a new framework.
Programming,Name a reason developers mass-watch conference talks at 2x speed.
Programming,Name a secret weapon in a developer's productivity toolkit.
Programming,Name a skill that separates a good developer from a great one.
Programming,Name a sorting algorithm.
Programming,Name a task developers always underestimate.
Programming,Name a task that should be automated but most teams still do manually.
Programming,Name a tech buzzword.
Programming,Name a tech company everyone wants to work at.
Programming,Name a tech company founded in a garage.
Programming,Name a tech company that has the best engineering culture.
Programming,Name a tech company that makes the best developer tools.
Programming,Name a tech conference.
Programming,Name a tech podcast every developer has heard of.
Programming,Name a tech skill that will still be relevant in 20 years.
Programming,Name a tech topic that starts the most heated debates.
Programming,Name a tech trend that will be forgotten in 5 years.
Programming,Name a technology that hype killed.
Programming,Name a text editor that is not VS Code.
Programming,Name a thing developers mass-hoard but never use.
Programming,Name a thing every developer has mass-bookmarked but never read.
Programming,Name a thing every developer hoards in their bookmarks.
Programming,Name a thing every developer mass-stars on GitHub but never uses.
Programming,Name a thing every developer wants in their next job.
Programming,Name a thing every developer's mechanical keyboard has.
Programming,Name a thing every junior developer mass-bookmarks.
Programming,Name a thing every principal engineer has strong opinions about.
Programming,Name a thing every programmer has mass-copy-pasted from Stack Overflow.
Programming,Name a thing every side project has in common.
Programming,Name a thing that every Slack workspace has too many of.
Programming,Name a thing that every code review comment section has.
Programming,Name a thing that every developer mass-pins in Slack.
Programming,Name a thing that every developer mass-searches for at least once a month.
Programming,Name a thing that every developer secretly automates at home.
Programming,Name a thing that every developer wants but their company will not buy.
Programming,Name a thing that every developer's IDE has too many of.
Programming,Name a thing that every developer's browser has too many of.
Programming,Name a thing that every developer's dotfiles repository has.
Programming,Name a thing that every developer's home lab runs.
Programming,Name a thing that every developer's home setup is missing.
Programming,Name a thing that every developer's standing desk has on it.
Programming,Name a thing that every engineering team's wiki has too many of.
Programming,Name a thing that every intern gets assigned on their first week.
Programming,Name a thing that every legacy codebase has lurking inside it.
Programming,Name a thing that every mid-level developer wants to learn next.
Programming,Name a thing that every project's backlog has too many of.
Programming,Name a thing that every staff engineer talks about at meetings.
Programming,Name a thing that makes a codebase immediately feel abandoned.
Programming,Name a thing that makes a codebase immediately feel professional.
Programming,Name a thing that makes a developer immediately mass-trust a library.
Programming,Name a thing that makes a developer mass-rage-quit a codebase.
Programming,Name a thing that makes a developer mass-smile during code review.
Programming,Name a thing that makes a hackathon project win.
Programming,Name a thing that makes a tech talk immediately boring.
Programming,Name a thing that makes a technical interview immediately go badly.
Programming,Name a thing that senior developers say that scares junior developers.
Programming,Name a tool every backend developer should master.
Programming,Name a tool every data engineer swears by.
Programming,Name a tool every frontend developer should know.
Programming,Name a tool that every DevOps engineer uses.
Programming,Name a tool that has the steepest learning curve.
Programming,Name a type of software testing.
Programming,Name a version control platform.
Programming,Name a website every developer has visited.
Programming,Name a website for practicing coding challenges.
Programming,Name an HTTP status code.
Programming,Name something developers bring to a hackathon.
Programming,Name something developers do instead of writing documentation.
